id,nome,id_orgao,id_municipio,cnpj,cep,total_fornecedores_cadastrados,total_fornecedores_recadastrados,unidade_cadastradora,ativo
686200,GRUPAMENTO DE FUZILEIROS NAVAIS_DE LADARIO,52132.0,,,79370000.0,0,0,0,0
686201,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686300,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686310,CAPITANIA FLUVIAL DO PANTANAL,52132.0,,,79300000.0,0,0,0,0
686311,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686312,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686313,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686330,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686400,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686500,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686510,SERVICO DE SINALIZACAO NAUTICA DO OESTE,52132.0,,,79370000.0,0,0,0,0
686520,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686530,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686600,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686700,HOSPITAL NAVAL DE LADARIO,52132.0,91030.0,,79370000.0,0,0,0,1
686701,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686800,BASE FLUVIAL DE LADARIO,52132.0,91030.0,,79370000.0,0,0,0,1
686801,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686810,DEPOSITO NAVAL DE LADARIO,52132.0,91030.0,,79370000.0,0,0,0,1
686820,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
686900,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687000,COMANDO DO 7.DN,52132.0,97012.0,,70055900.0,0,0,0,1
687001,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687002,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687009,COMANDO NAVAL - RELATOR ADJUNTO DE BRASILIA,52132.0,97012.0,,70055900.0,0,0,0,1
687100,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687200,GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA,52132.0,97012.0,,70800200.0,0,0,0,1
687201,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687300,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687310,CAPITANIA FLUVIAL DO ARAGUAIA - TOCANTINS,52132.0,92410.0,,77000000.0,0,0,0,1
687311,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687312,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687313,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687320,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687330,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687400,ESTACAO RADIO DA MARINHA EM BRASILIA,52132.0,60011.0,,20000000.0,0,0,0,1
687500,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687600,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687700,HOSPITAL NAVAL DE BRASILIA,52132.0,97012.0,,70390115.0,0,0,0,1
687701,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687800,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
687900,CENTRO DE INST.E ADESTRAMENTO DE BRASILIA,52132.0,97012.0,,71209970.0,0,0,0,1
688000,COMANDO NAVAL DA AMAZONIA OCIDENTAL,52132.0,,,69075510.0,0,0,0,0
688001,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688002,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688009,COMANDO NAVAL DA AMAZONIA OCIDENTAL-RA,52132.0,2550.0,,69001970.0,0,0,0,1
688010,3.ESQUADRAO DE HELICOPTEROS DE EMPREGO GERAL,52132.0,,,69075510.0,0,0,0,0
688100,COMANDO DA FLOTILHA DO AMAZONAS,52132.0,,,69075510.0,0,0,0,0
688101,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688118,NAVIO DE ASSISTÊNCIA HOSPITALAR OSWALDO CRUZ,52132.0,,,69075510.0,0,0,0,0
688119,NAVIO DE ASSISTÊNCIA HOSPITALAR CARLOS CHAGAS,52132.0,,,69075510.0,0,0,0,0
688120,NAVIO PATRULHA FLUVIAL PEDRO TEIXEIRA,52132.0,,,69075510.0,0,0,0,0
688121,NAVIO PATRULHA FLUVIAL RAPOSO TAVARES,52132.0,,,69075510.0,0,0,0,0
688130,NAVIO PATRULHA FLUVIAL RORAIMA,52132.0,,,69075510.0,0,0,0,0
688131,NAVIO PATRULHA FLUVIAL RONDÔNIA,52132.0,,,69075510.0,0,0,0,0
688132,NAVIO PATRULHA FLUVIAL AMAPÁ,52132.0,,,69075510.0,0,0,0,0
688133,NAVIO DE ASSISTÊNCIA HOSPIT DR MONTENEGRO,52132.0,,,69075510.0,0,0,0,0
688200,BATALHAO DE OPERACOES RIBEIRINHAS,52132.0,,,69075510.0,0,0,0,0
688201,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688300,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688310,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,52132.0,2550.0,,69003000.0,0,0,0,1
688311,DELEGACIA FLUVIAL DE TABATINGA,52132.0,,,69000000.0,0,0,0,0
688312,DELEGACIA FLUVIAL DE PORTO VELHO,52132.0,,,78900000.0,0,0,0,0
688313,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688314,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688315,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688316,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688317,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688318,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688330,CAPITANIA FLUVIAL DE TABATINGA,52132.0,,,69630000.0,0,0,0,0
688331,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688400,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688500,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688701,POLICLÍNICA NAVAL DE MANAUS,52132.0,,,69075710.0,0,0,0,0
688800,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
688810,ESTACAO NAVAL DO RIO NEGRO,52132.0,2550.0,,69075510.0,0,0,0,1
688820,DEPOSITO NAVAL EM MANAUS,52132.0,2550.0,,69075510.0,0,0,0,1
688830,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689000,COMANDO DO 8.DISTRITO NAVAL,52132.0,71072.0,,2022002.0,0,0,0,1
689001,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689002,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689009,COMANDO DO 8. DN - RELATOR ADJUNTO,52132.0,71072.0,,4021051.0,0,0,0,1
689100,CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO,52132.0,71072.0,,5598000.0,0,0,0,1
689200,CENTRO DE COORD.DE ESTUDOS DA MARINHA EM SP,52132.0,,,11111111.0,0,0,0,0
689201,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689300,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689310,CAPITANIA DOS PORTOS DE SAO PAULO,52132.0,71153.0,,11045911.0,0,0,0,1
689311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,52132.0,71072.0,,11600000.0,0,0,0,1
689312,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689320,CAPITANIA FLUVIAL DO TIETE-PARANA,52132.0,71072.0,,17340000.0,0,0,0,1
689321,DELEGACIAA FLUVIAL DE PRESIDENTE EPITACIO,52132.0,69272.0,,19470000.0,0,0,0,1
689322,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
689330,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
690001,SECRET.ESPECIAL DA MICRO E PEQUENA EMPRESA,20101.0,97012.0,394411000109.0,70070020.0,0,0,1,1
691000,COMANDO-EM-CHEFE DA ESQUADRA,52132.0,60011.0,,24040400.0,0,0,0,1
691001,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691002,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691003,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691009,COMANDO EM CHEFE-RELATOR ADJUNTO DA ESQUADRA,52132.0,60011.0,,11111111.0,0,0,0,1
691100,COMANDO DA FORCA AERONAVAL,52132.0,,,28940000.0,0,0,0,0
691101,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691110,1. ESQUADRAO DE HELICOPTEROS ANTI-SUBMARINO,52132.0,,,28940000.0,0,0,0,0
691120,1 ESQUADRAO DE HELICOPTEROS DE EMPREGO GERAL,52132.0,,,28940000.0,0,0,0,0
691130,2. ESQUADRAO DE HELICOPTEROS DE EMPREGO GERAL,52132.0,,,28940000.0,0,0,0,0
691140,1.ESQ. HELICOPTEROS ESCLARECIMENTO E ATAQUE,52132.0,,,28940000.0,0,0,0,0
691150,1.ESQUADRAO DE HELICOPTEROS DE INSTRUCAO,52132.0,,,28940000.0,0,0,0,0
691160,1.ESQUADRAO DE AVIOES INTERCEPTACAO E ATAQUE,52132.0,,,28940000.0,0,0,0,0
691170,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691180,BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA,52132.0,60011.0,,28940000.0,0,0,0,1
691181,DEPOSITO NAVAL EM SAO PEDRO DA ALDEIA,52132.0,60011.0,,28940000.0,0,0,0,1
691182,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691190,CENTRO DE INSTRUCAO E ADESTRAMENTO AERONAVAL,52132.0,,,28940000.0,0,0,0,0
691191,POLICLINICA NAVAL DE SAO PEDRO DŽ ALDEIA,52132.0,,,28940000.0,0,0,0,0
691192,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691200,COMANDO DA FORCA DE APOIO,52132.0,,,24040300.0,0,0,0,0
691210,COMANDO DO TREM DA ESQUADRA,52132.0,,,24049900.0,0,0,0,0
691300,COMANDO DA FORCA DE CONTRATORPEDEIROS,52132.0,,,24049900.0,0,0,0,0
691400,COMANDO DA FORCA DE FRAGATAS,52132.0,,,24040300.0,0,0,0,0
691500,COMANDO DA FORCA DE SUBMARINOS,52132.0,60011.0,,24040300.0,0,0,0,1
691501,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691580,BASE ALMIRANTE CASTRO E SILVA,52132.0,60011.0,,24049010.0,0,0,0,1
691581,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691590,CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,52132.0,60011.0,,24040300.0,0,0,0,1
691591,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691600,COMANDO DA FORCA DE SUPERFICIE,52132.0,60011.0,,24049900.0,0,0,0,1
691601,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691609,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691610,COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,52132.0,60011.0,,24040300.0,0,0,0,1
691620,COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA,52132.0,60011.0,,24040300.0,0,0,0,1
691645,CORVETA BARROSO,52132.0,58653.0,394502047884.0,24049900.0,0,0,0,0
691660,COMANDO DO PRIMEIRO ESQUADRAO DE APOIO,52132.0,60011.0,,24049900.0,0,0,0,1
691661,COMANDO DO TREM DA ESQUADRA,52132.0,,,24049900.0,0,0,0,0
691690,CENTRO DE ADESTRAMENTO ALMTE MARQUES DE LEAO,52132.0,,,24040300.0,0,0,0,0
691691,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691700,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691800,BASE NAVAL DO RIO DE JANEIRO,52132.0,60011.0,,24049900.0,0,0,0,1
691801,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691900,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691901,CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,52132.0,60011.0,,24040300.0,0,0,0,1
691902,CENTRO DE APOIO A SISTEMAS OPERATIVOS,52132.0,60011.0,,24040000.0,0,0,0,1
691903,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691904,CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS,52132.0,60011.0,,24049900.0,0,0,0,1
691905,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
691909,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695000,COMANDO DA FORCA DE FUZILEIROS DA ESQUADRA,52132.0,,,21000000.0,0,0,0,0
695001,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695002,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695009,COM. DA FORCA-REL. ADJ. DE FUZILS. DA ESQ.,52132.0,60011.0,,11111111.0,0,0,0,1
695100,COMANDO DA DIVISAO ANFIBIA,52132.0,,,21911000.0,0,0,0,0
695104,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695105,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695106,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695107,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695110,BATALHAO DE COMANDO DA DIVISAO ANFIBIA,52132.0,,,20000000.0,0,0,0,0
695120,1.BATALHAO DE INFANTARIA DE FUZILEIROS NAVAIS,52132.0,,,21911010.0,0,0,0,0
695130,2.BATALHAO DE INFANTARIA DE FUZILEIROS NAVAIS,52132.0,,,20000000.0,0,0,0,0
695140,3.BATALHAO DE INFANTARIA DE FUZILEIROS NAVAIS,52132.0,,,21911000.0,0,0,0,0
695150,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695160,BATALHAO DE ARTILHARIA DE FUZILEIROS NAVAIS,52132.0,,,21911000.0,0,0,0,0
695161,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695170,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695180,BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,52132.0,60011.0,,21911010.0,0,0,0,1
695181,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695190,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695200,CIA DE COMANDO SERV.COMANDO F.FUZ.ESQUADRA,52132.0,,,20091000.0,0,0,0,0
695300,COMANDO DA TROPA DE REFORCO,52132.0,,,24400000.0,0,0,0,0
695310,BATALHAO DE ENGENHARIA DE FUZILEIROS NAVAIS,52132.0,,,25085000.0,0,0,0,0
695320,BATALHAO LOGISTICO DE FUZILEIROS NAVAIS,52132.0,,,25000000.0,0,0,0,0
695330,BATALHAO DE OPERACOES ESPECIAIS DE FUZ.NAVAIS,52132.0,,,23078000.0,0,0,0,0
695340,BATALHAO DE VIATURAS ANFIBIAS,52132.0,,,24426140.0,0,0,0,0
695350,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695360,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695370,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695380,BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,52132.0,60011.0,,24426140.0,0,0,0,1
695381,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695390,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695400,BATALHAO DE OPERACOES ESPECIAIS DE FN,52132.0,60011.0,,23078000.0,0,0,0,1
695500,BASE DE FUZILEIROS NAVAIS DO RIO MERITI,52132.0,60011.0,,25085000.0,0,0,0,1
695501,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695600,COMANDO DA TROPA DE DESEMBARQUE,52132.0,,,20000000.0,0,0,0,0
695601,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695700,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
695800,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
697000,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699000,COMANDO DO CONTROLE NAVAL DO TRAFEGO MARITIMO,52132.0,,,20091000.0,0,0,0,0
699100,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699101,DIRET.-GERAL DE MAT.DA MARINHA-EMPR.MOD.N.014,52132.0,,,20091010.0,0,0,0,0
699102,COMOPNAV - EMPREENDIMENTO MODULAR N. 15,52132.0,,,21910100.0,0,0,0,0
699103,DGMM - EMPREENDIMENTO MODULAR N. 16,52132.0,,,20010000.0,0,0,0,0
699104,DGMM - EMPREENDIMENTO MODULAR NUM.17,52132.0,,,20010000.0,0,0,0,0
699105,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699106,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699107,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699108,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699109,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699110,COMANDO DA MARINHA,52132.0,,,20000000.0,0,0,0,0
699999,FUNDO NAVAL - DIFERENCA CAMBIAL,52132.0,,,70000000.0,0,0,0,0
700001,INST.CHICO MENDES DE CONSER.DA BIODIV. UGR,44207.0,,,70818900.0,0,0,0,0
701001,ADIDO NAVAL NA AFRICA DO SUL,52131.0,,,20000000.0,0,0,0,0
701002,ADIDO NAVAL NA ARGENTINA,52131.0,,,72000000.0,0,0,0,0
701003,ADIDO NAVAL NA BOLIVIA,52131.0,,,72000000.0,0,0,0,0
701004,ADIDO NAVAL NO CHILE,52131.0,,,72000000.0,0,0,0,0
701005,ADIDO NAVAL NOS EEUU E NO CANADA,52131.0,,,72000000.0,0,0,0,0
701006,ADIDO NAVAL NA FRANCA,52131.0,,,72000000.0,0,0,0,0
701007,ADIDO NAVAL NA INGLATERRA SUECIA E NORUEGA,52131.0,,,72000000.0,0,0,0,0
701008,ADIDO NAVAL NA ITALIA,52131.0,,,72000000.0,0,0,0,0
701009,ADIDO NAVAL NO PARAGUAI,52131.0,,,72000000.0,0,0,0,0
701010,ADIDO NAVAL NO PERU,52131.0,,,72000000.0,0,0,0,0
701011,ADIDO NAVAL E AERONAUTICO EM PORTUGAL,52131.0,,,72000000.0,0,0,0,0
701012,ADIDO NAVAL NA REP.FED.DA ALEMANHA E HOLANDA,52131.0,,,72000000.0,0,0,0,0
701013,ADIDO NAVAL NA VENEZUELA,52131.0,,,72000000.0,0,0,0,0
701014,ADIDO NAVAL NO URUGUAI,52131.0,,,72000000.0,0,0,0,0
701030,ADIDO DAS FORCAS ARMADAS NA COLOMBIA,52131.0,,,72000000.0,0,0,0,0
701031,ADIDO DAS FORCAS ARMADAS NO EGITO,52131.0,,,72000000.0,0,0,0,0
701032,ADIDO DO EXERCITO E NAVAL NO EQUADOR,52131.0,,,72000000.0,0,0,0,0
701033,ADIDO DAS FORCAS ARMADAS NA GUIANA,52131.0,,,72000000.0,0,0,0,0
701034,ADIDO DAS FORCAS ARMADAS NO SURINAME,52131.0,,,72000000.0,0,0,0,0
701040,ADIDOS DAS FORCAS ARMADAS EM ANGOLA,52131.0,,,20010000.0,0,0,0,0
701041,ADIDO DAS FORCAS ARMADAS NA ESPANHA,52131.0,,,72000000.0,0,0,0,0
701042,ADIDO DAS FORCAS ARMADAS NO IRAN,52131.0,,,72000000.0,0,0,0,0
701043,ADIDO DAS FORCAS ARMADAS NO IRAQUE,52131.0,,,72000000.0,0,0,0,0
701044,ADIDO DAS FORCAS ARMADAS EM ISRAEL,52131.0,,,72000000.0,0,0,0,0
701045,ADIDO DAS FORCAS ARMADAS NA IUGOSLAVIA,52131.0,,,72000000.0,0,0,0,0
701046,ADIDO DAS FORC.ARM.NO JAPAO E REP.DA COREA,52131.0,,,72000000.0,0,0,0,0
701047,ADIDO DAS FORCAS ARMADAS NO MEXICO,52131.0,,,72000000.0,0,0,0,0
701048,ADIDOS DAS FORCAS ARMADAS NA REP.POP.DA CHINA,52131.0,,,72000000.0,0,0,0,0
701049,ADIDOS DAS FORCAS ARM.NA FEDERACAO DA RUSSIA,52131.0,,,21000000.0,0,0,0,0
701050,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
701051,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
701052,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
701053,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
701054,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
701055,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
710000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,1,0
710001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
710100,TRIBUNAL MARITIMO,52131.0,60011.0,394502022970.0,20021000.0,0,0,0,1
710101,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
710200,EMPRESA GERENCIAL DE PROJETOS NAVAIS,52131.0,60011.0,394502026291.0,20000000.0,0,0,0,1
710300,AMAZONIA AZUL TECNOL. DE DEFESA S.A,52131.0,71072.0,394502000144.0,5581001.0,0,0,0,1
711000,GABINETE DO COMANDANTE DA MARINHA,52131.0,97012.0,394502000144.0,70055900.0,0,0,0,1
711001,GABINETE DO COMANDO DA MARINHA,52131.0,60011.0,394502000144.0,21000000.0,0,0,0,1
711002,RESERVA TECNICA DO GMM,52131.0,60011.0,69070000000083.0,20000000.0,0,0,0,1
711003,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
711100,CENTRO DE COMUNICAçãO SOCIAL DA MARINHA,52131.0,97012.0,394502022890.0,70055900.0,0,0,0,1
711200,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
711500,CENTRO DE CONTROLE INTERNO DA MARINHA,52131.0,60011.0,394502000144.0,20091000.0,0,0,0,1
712000,SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,52131.0,97012.0,394502016571.0,71055900.0,0,0,0,1
712001,RECURSOS DO MAR,52131.0,97012.0,394502000144.0,70000000.0,0,0,0,1
712002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
713000,COMISSAO DE PROMOCOES DE OFICIAIS,52131.0,60011.0,394502030728.0,20000000.0,0,0,0,1
713001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
713002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
714000,GABINETE DO MINISTRO DA MARINHA-09,52131.0,97012.0,394502027263.0,70055900.0,0,0,0,1
714001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
714002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
714003,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
715000,CONSULTORIA JURIDICA DA MARINHA,52131.0,97012.0,394502008390.0,70055900.0,0,0,0,1
716000,PROCURADORIA ESPECIAL DA MARINHA,52131.0,60011.0,394502030809.0,20010000.0,0,0,0,1
716001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
717000,SEC.EXECUTIVA DO GRUPO PARA MODER.DOS PORTOS,52131.0,,,70055900.0,0,0,0,0
718000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
719000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720000,ESTADO-MAIOR DA ARMADA,52131.0,97012.0,394502007408.0,70055900.0,0,0,0,1
720001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720003,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720100,MISSAO BRASILEIRA A NAMIBIA,52131.0,60011.0,394502034553.0,20000000.0,0,0,0,1
720200,REP.PERM.DO BRASIL J/A ORG.MAR.INTERNACIONAL,52131.0,,,111.0,0,0,0,0
720201,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720300,DIR GERAL DE DESENV NUCLEAR E TEC. DA MARINHA,52131.0,97012.0,394502000144.0,70055900.0,0,0,0,0
720301,INSTITUTO DE PESQUISAS DA MARINHA,52131.0,60011.0,394502000144.0,21931095.0,0,0,0,1
720305,CENTRO TECNOLÓGICO DA MARINHA NO RJ,52131.0,60011.0,394502000144.0,21931095.0,0,0,0,1
720400,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
720500,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
721000,ESCOLA DE GUERRA NAVAL,52131.0,60011.0,394502012665.0,22290255.0,0,0,0,1
721001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
721002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
722000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
723000,CENTRO DE ANALISES E SISTEMAS NAVAIS - MM/RJ,52131.0,60011.0,394502000144.0,20091000.0,0,0,1,1
723001,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
723002,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
724000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
725000,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
730000,COMANDO-GERAL DO CORPO DE FUZILEIROS NAVAIS,52131.0,,394502000144.0,20091000.0,0,0,0,0
730001,COMANDO DA MARINHA,52131.0,60011.0,394502000144.0,20000000.0,0,0,0,1
731000,COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,52131.0,60011.0,394502018191.0,20091000.0,0,0,0,1
731001,RESERVA TECNICA DO CAPCFN,52131.0,60011.0,68930000000043.0,20000000.0,0,0,0,1
731002,COMANDO DO MATERIAL DE FUZILEIROS NAVAIS-EXT.,52131.0,,,20091000.0,0,0,0,0
731003,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731004,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731005,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731010,CENTRO DE ADESTRAMENTO DA ILHA DA MARAMBAIA,52131.0,60011.0,394502017209.0,23860000.0,0,0,0,1
731020,CENTRO DE INSTRUCAO ALTE SYLVIO DE CAMARGO,52131.0,60011.0,394502009281.0,21911000.0,0,0,0,1
731030,CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,52131.0,60011.0,394502007742.0,23075000.0,0,0,0,1
731040,CENTRO TECNOLÓGICO DO CORPO DE FUZILEIROS NAV,52131.0,60011.0,394502011421.0,21010076.0,0,0,0,1
731041,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731042,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731050,BATALHAO NAVAL,52131.0,60011.0,394502010700.0,21091000.0,0,0,0,1
731051,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
731052,COMANDO DA MARINHA,52131.0,,,20000000.0,0,0,0,0
